#{"t_start": 1631274958.9852774, "env_id": null}
r,l,t 
-0.904762,5,360.695097
1.166667,8,360.736989
1.095238,5,360.769864
1.214286,10,360.870594
1.119048,6,360.935445
1.119048,6,360.999439
1.095238,5,361.057096
1.071429,4,361.104228
-0.904762,5,361.142868
1.095238,5,361.199716
1.071429,4,361.232627
1.095238,5,361.260551
1.095238,5,361.293463
1.071429,4,361.338343
1.071429,4,361.383224
1.214286,10,361.486946
-0.809524,9,361.579698
1.214286,10,361.632894
1.119048,6,361.679431
1.285714,13,361.801106
-0.714286,13,361.936743
1.071429,4,361.984615
1.095238,5,362.040466
1.095238,5,362.083352
1.119048,6,362.132221
1.095238,5,362.172114
1.119048,6,362.20303
1.095238,5,362.437617
1.071429,4,362.455852
1.142857,7,362.486309
-9.619048,17,362.552191
1.071429,4,362.572173
1.119048,6,362.600106
1.095238,5,362.624879
1.119048,6,362.655417
1.095238,5,362.679524
1.071429,4,362.700475
1.071429,4,362.721405
1.238095,11,362.76329
1.166667,8,362.794169
-9.857143,7,362.822978
1.214286,10,362.862833
1.119048,6,362.88982
1.071429,4,362.90966
1.238095,11,362.956323
1.095238,5,362.977531
1.119048,6,363.004677
1.190476,9,363.038554
1.190476,9,363.081407
1.261905,12,363.139891
1.071429,4,363.158378
1.214286,10,363.197239
1.071429,4,363.22018
1.071429,4,363.241156
1.071429,4,363.259386
1.095238,5,363.280324
1.071429,4,363.299273
1.071429,4,363.316229
1.142857,7,363.346375
1.071429,4,363.365186
1.071429,4,363.384191
1.190476,9,363.422052
1.190476,9,363.457956
1.285714,13,363.512174
1.119048,6,363.538167
1.071429,4,363.753533
1.238095,11,363.804253
1.238095,11,363.852919
1.142857,7,363.884736
1.214286,10,363.92459
1.071429,4,363.943546
-0.809524,9,363.985434
1.166667,8,364.018306
1.214286,10,364.060194
1.190476,9,364.100088
1.071429,4,364.116864
1.095238,5,364.139803
1.071429,4,364.159712
-0.785714,10,364.212249
1.238095,11,364.261132
1.214286,10,364.305994
1.095238,5,364.327952
1.071429,4,364.345892
1.095238,5,364.368831
1.238095,11,364.413672
1.095238,5,364.435614
1.119048,6,364.460547
1.095238,5,364.483487
-0.904762,5,364.506282
1.071429,4,364.523637
-0.809524,9,364.563157
1.095238,5,364.58611
1.071429,4,364.603813
1.166667,8,364.63728
1.142857,7,364.668497
1.071429,4,364.687378
1.119048,6,364.711002
1.119048,6,364.736849
1.142857,7,364.767909
1.071429,4,364.784791
1.071429,4,364.803741
1.119048,6,364.832621
1.261905,12,364.888541
1.190476,9,365.123418
1.238095,11,365.172221
1.095238,5,365.193251
1.261905,12,365.243151
-0.928571,4,365.262106
1.071429,4,365.281059
1.214286,10,365.320951
1.095238,5,365.341853
1.166667,8,365.375762
1.095238,5,365.396745
1.119048,6,365.423635
1.238095,11,365.476515
1.119048,6,365.507813
1.095238,5,365.530474
1.071429,4,365.553413
1.119048,6,365.582778
1.071429,4,365.60172
1.095238,5,365.624667
-0.738095,12,365.676486
1.190476,9,365.712429
1.142857,7,365.745351
1.119048,6,365.773268
1.119048,6,365.801194
1.309524,14,365.856057
1.119048,6,365.882671
-0.857143,7,365.915112
1.142857,7,365.943993
1.261905,12,365.988872
1.238095,11,366.031484
1.071429,4,366.052396
1.119048,6,366.080782
1.238095,11,366.128303
-0.666667,15,366.188182
1.095238,5,366.408101
1.095238,5,366.437529
1.071429,4,366.457242
1.190476,9,366.497041
1.071429,4,366.516952
1.071429,4,366.536936
1.071429,4,366.556882
-0.928571,4,366.577826
1.071429,4,366.595739
1.095238,5,366.616684
1.071429,4,366.635633
1.190476,9,366.670578
1.071429,4,366.689522
1.214286,10,366.729382
1.261905,12,366.778251
1.285714,13,366.83334
1.095238,5,366.857213
1.166667,8,366.890125
1.119048,6,366.915012
-0.761905,11,366.963094
1.095238,5,366.98607
1.095238,5,367.009009
1.095238,5,367.033942
-0.785714,10,367.076494
1.071429,4,367.09448
1.071429,4,367.111251
1.071429,4,367.130201
1.071429,4,367.151131
1.071429,4,367.171053
1.214286,10,367.21693
1.071429,4,367.235912
1.119048,6,367.260989
1.238095,11,367.306832
1.095238,5,367.327815
1.119048,6,367.354755
1.190476,9,367.392603
1.238095,11,367.438615
1.095238,5,367.46228
1.071429,4,367.480234
1.071429,4,367.499183
1.095238,5,367.522082
1.071429,4,367.53804
1.214286,10,367.779672
-9.761905,11,367.824176
1.095238,5,367.847199
1.095238,5,367.871135
1.095238,5,367.895262
1.142857,7,367.927176
1.214286,10,367.976008
1.285714,13,368.041158
1.119048,6,368.069039
1.166667,8,368.104979
1.119048,6,368.130912
-9.714286,13,368.185726
1.071429,4,368.205706
1.166667,8,368.242613
1.166667,8,368.277518
1.095238,5,368.30042
1.071429,4,368.3204
1.238095,11,368.361257
1.071429,4,368.379209
1.119048,6,368.406137
-0.880952,6,368.432106
-9.714286,13,368.480795
1.142857,7,368.510754
1.095238,5,368.532696
1.261905,12,368.581567
1.071429,4,368.600476
1.095238,5,368.625448
1.190476,9,368.660316
1.071429,4,368.678268
1.238095,11,368.72463
1.071429,4,368.742582
-0.833333,8,368.776338
1.119048,6,368.802307
1.119048,6,368.826205
1.095238,5,368.847837
1.261905,12,369.103559
-0.785714,10,369.146647
-0.714286,13,369.204491
-0.761905,11,369.250345
-0.738095,12,369.297588
1.166667,8,369.329503
1.071429,4,369.347455
1.071429,4,369.366405
1.071429,4,369.386355
1.238095,11,369.432878
-0.833333,8,369.46978
1.285714,13,369.52094
1.119048,6,369.545877
1.142857,7,369.57584
1.261905,12,369.623943
-0.880952,6,369.650565
1.071429,4,369.669515
1.095238,5,369.689604
1.190476,9,369.726699
1.095238,5,369.748924
1.285714,13,369.800286
1.119048,6,369.827564
1.095238,5,369.850502
1.166667,8,369.88285
1.071429,4,369.900802
1.071429,4,369.919751
-0.857143,7,369.950669
-0.833333,8,369.98508
-0.809524,9,370.026967
1.071429,4,370.045917
1.166667,8,370.077206
1.119048,6,370.104289
1.071429,4,370.120059
-9.642857,16,370.378422
1.095238,5,370.401318
1.095238,5,370.422873
1.142857,7,370.453451
1.095238,5,370.476312
1.071429,4,370.49333
1.095238,5,370.514373
1.261905,12,370.561766
1.214286,10,370.601264
1.166667,8,370.634425
1.238095,11,370.676915
-0.904762,5,370.699806
1.071429,4,370.718756
1.142857,7,370.749857
1.142857,7,370.779725
1.095238,5,370.800669
-0.833333,8,370.83579
1.190476,9,370.875855
1.071429,4,370.894146
1.166667,8,370.927099
1.095238,5,370.948055
1.071429,4,370.966991
-0.880952,6,370.995913
1.119048,6,371.022842
1.095238,5,371.046777
1.095238,5,371.069677
-9.833333,8,371.101593
-0.809524,9,371.138734
1.071429,4,371.156738
1.071429,4,371.175506
-0.857143,7,371.205463
-9.714286,13,371.25633
1.071429,4,371.276237
1.071429,4,371.293191
1.095238,5,371.316131
1.071429,4,371.334213
-0.761905,11,371.380231
1.119048,6,371.407159
-0.738095,12,371.656122
-0.761905,11,371.700791
-0.809524,9,371.739723
1.238095,11,371.783207
1.119048,6,371.811315
1.071429,4,371.83073
1.095238,5,371.85203
-9.714286,13,371.90469
1.071429,4,371.9227
1.119048,6,371.946072
1.119048,6,371.97004
1.071429,4,371.986096
1.285714,13,372.035752
1.166667,8,372.072311
1.071429,4,372.093254
1.261905,12,372.15509
1.142857,7,372.18994
1.214286,10,372.230897
1.119048,6,372.259819
1.119048,6,372.287745
1.119048,6,372.310699
1.095238,5,372.333625
1.071429,4,372.354528
1.095238,5,372.374475
1.095238,5,372.396454
1.238095,11,372.439302
1.166667,8,372.474208
-9.714286,13,372.523556
1.095238,5,372.547494
1.095238,5,372.569396
1.214286,10,372.611284
1.166667,8,372.646436
1.071429,4,372.664358
1.119048,6,372.689281
1.285714,13,372.741993
1.214286,10,372.985337
1.071429,4,373.005879
1.071429,4,373.022709
1.166667,8,373.055621
1.071429,4,373.073573
1.119048,6,373.102522
-0.785714,10,373.147438
1.071429,4,373.168344
1.095238,5,373.19627
1.214286,10,373.240185
1.071429,4,373.259139
1.095238,5,373.283075
1.071429,4,373.303981
1.214286,10,373.348862
1.261905,12,373.397668
1.071429,4,373.416315
1.214286,10,373.456769
1.190476,9,373.496662
1.071429,4,373.514267
1.095238,5,373.53394
1.071429,4,373.55285
1.285714,13,373.606743
-0.833333,8,373.643645
1.142857,7,373.671566
1.071429,4,373.688571
1.238095,11,373.728431
1.261905,12,373.776824
1.071429,4,373.795205
1.214286,10,373.837169
-9.666667,15,373.894053
1.119048,6,373.920944
1.095238,5,373.941888
1.095238,5,373.964827
1.071429,4,373.984009
1.285714,13,374.038863
1.119048,6,374.263725
1.071429,4,374.28209
1.190476,9,374.321787
1.238095,11,374.367853
1.095238,5,374.390117
1.309524,14,374.445858
1.071429,4,374.464841
1.095238,5,374.4858
1.095238,5,374.507741
1.071429,4,374.526728
1.119048,6,374.549629
1.190476,9,374.589511
1.142857,7,374.623765
1.285714,13,374.680652
1.071429,4,374.700559
1.190476,9,374.746437
1.071429,4,374.770373
1.095238,5,374.794017
1.285714,13,374.844747
1.142857,7,374.872674
1.071429,4,374.889628
1.071429,4,374.908577
1.261905,12,374.958194
1.142857,7,374.985674
1.095238,5,375.007251
1.071429,4,375.025744
1.071429,4,375.042698
1.166667,8,375.07636
1.071429,4,375.093223
1.119048,6,375.119154
1.071429,4,375.138103
1.119048,6,375.161024
1.071429,4,375.177996
1.285714,13,375.229855
1.071429,4,375.24881
1.214286,10,375.290696
1.071429,4,375.307669
1.333333,15,375.561671
1.071429,4,375.580625
1.095238,5,375.605557
1.071429,4,375.621477
1.071429,4,375.640463
1.071429,4,375.661369
1.071429,4,375.683311
1.071429,4,375.708244
-0.738095,12,375.759538
1.095238,5,375.781578
1.142857,7,375.8105
1.238095,11,375.855703
1.071429,4,375.872927
1.071429,4,375.889892
1.166667,8,375.921603
1.071429,4,375.938132
1.142857,7,375.968051
1.119048,6,375.997458
-9.714286,13,376.051275
-0.690476,14,376.111044
1.095238,5,376.133983
1.119048,6,376.159914
1.095238,5,376.18205
1.071429,4,376.201001
1.190476,9,376.239855
1.071429,4,376.258698
1.071429,4,376.275261
-0.833333,8,376.309121
1.333333,15,376.373813
1.071429,4,376.392762
1.119048,6,376.416181
1.119048,6,376.442229
1.214286,10,376.483121
1.214286,10,376.528003
-0.904762,5,376.553894
1.071429,4,376.570454
1.142857,7,376.598417
1.261905,12,376.648948
-0.785714,10,376.891177
1.095238,5,376.916052
1.071429,4,376.934244
1.190476,9,376.97487
1.071429,4,376.992822
1.095238,5,377.0138
1.071429,4,377.031759
1.071429,4,377.050709
1.071429,4,377.071614
1.071429,4,377.0916
1.142857,7,377.123473
1.166667,8,377.156385
-0.833333,8,377.192288
1.071429,4,377.212235
1.238095,11,377.256912
1.071429,4,377.274864
1.214286,10,377.316829
1.071429,4,377.333744
-9.642857,16,377.395946
-9.809524,9,377.430889
1.071429,4,377.450848
1.095238,5,377.474733
1.071429,4,377.491687
1.190476,9,377.526633
1.238095,11,377.571475
1.071429,4,377.590423
1.238095,11,377.636301
1.285714,13,377.689843
1.142857,7,377.718699
1.119048,6,377.743632
-0.785714,10,377.786517
1.071429,4,377.80476
1.071429,4,377.822739
1.071429,4,377.839705
1.095238,5,377.862644
1.357143,16,377.928427
1.142857,7,377.958384
1.095238,5,378.174796
-0.785714,10,378.221637
1.119048,6,378.250598
1.095238,5,378.272501
1.119048,6,378.29943
1.119048,6,378.332342
1.238095,11,378.391185
1.071429,4,378.411897
1.095238,5,378.432649
1.071429,4,378.449603
1.095238,5,378.472543
1.095238,5,378.494079
1.238095,11,378.540954
1.095238,5,378.561857
1.119048,6,378.586384
-0.761905,11,378.635103
1.119048,6,378.661548
1.071429,4,378.680498
1.095238,5,378.702064
1.071429,4,378.721923
1.285714,13,378.774958
1.119048,6,378.798081
1.190476,9,378.832951
1.095238,5,378.853894
1.071429,4,378.872844
1.071429,4,378.89279
1.071429,4,378.911819
1.095238,5,378.932778
-0.904762,5,378.956713
1.071429,4,378.975663
1.071429,4,378.994119
1.095238,5,379.017069
-0.857143,7,379.049973
-0.785714,10,379.092815
1.071429,4,379.10977
1.095238,5,379.131711
1.071429,4,379.149701
1.071429,4,379.166712
-0.738095,12,379.215008
1.095238,5,379.242899
-0.833333,8,379.275811
1.095238,5,379.295797
1.261905,12,379.544478
1.166667,8,379.586366
1.095238,5,379.612891
1.071429,4,379.630936
1.071429,4,379.64789
-0.857143,7,379.677851
1.095238,5,379.698791
1.071429,4,379.717741
1.214286,10,379.758594
1.142857,7,379.787559
1.071429,4,379.805245
-0.904762,5,379.82894
1.261905,12,379.875815
1.071429,4,379.89566
1.071429,4,379.914612
1.166667,8,379.94767
1.238095,11,379.992548
1.071429,4,380.011497
1.214286,10,380.0533
1.071429,4,380.073173
1.190476,9,380.10981
1.095238,5,380.129757
1.071429,4,380.149318
1.071429,4,380.166773
1.142857,7,380.194409
-0.785714,10,380.235318
1.190476,9,380.274448
1.166667,8,380.304216
1.095238,5,380.327588
-9.761905,11,380.368126
1.214286,10,380.409015
1.095238,5,380.431659
1.071429,4,380.448264
1.071429,4,380.467214
1.119048,6,380.493144
-0.833333,8,380.529856
1.071429,4,380.548807
1.071429,4,380.568336
1.071429,4,380.585328
1.071429,4,380.603281
1.119048,6,380.82453
1.285714,13,380.877388
1.071429,4,380.897329
1.190476,9,380.937227
1.285714,13,380.999025
1.071429,4,381.02296
1.071429,4,381.043284
1.071429,4,381.061884
1.071429,4,381.078475
1.095238,5,381.098965
1.095238,5,381.121913
1.119048,6,381.147758
-0.880952,6,381.176289
1.071429,4,381.194774
1.095238,5,381.219708
-0.833333,8,381.254178
1.238095,11,381.301052
1.238095,11,381.345795
1.071429,4,381.365741
1.261905,12,381.412604
1.071429,4,381.429249
1.238095,11,381.475562
1.095238,5,381.495693
1.071429,4,381.512257
1.166667,8,381.547671
1.071429,4,381.563999
1.142857,7,381.591848
1.238095,11,381.638571
1.071429,4,381.656523
1.238095,11,381.702088
1.071429,4,381.722035
1.166667,8,381.755944
1.071429,4,381.776888
1.214286,10,381.817778
-9.666667,15,381.87666
1.119048,6,381.901555
1.261905,12,382.149719
1.071429,4,382.168795
-0.785714,10,382.214679
1.214286,10,382.253478
1.095238,5,382.277416
1.095238,5,382.298987
1.071429,4,382.31694
1.071429,4,382.335889
1.190476,9,382.377166
1.071429,4,382.397112
-0.880952,6,382.422008
1.071429,4,382.438962
-0.880952,6,382.467222
1.095238,5,382.489468
1.071429,4,382.510428
1.095238,5,382.531522
1.095238,5,382.554461
1.285714,13,382.608259
1.285714,13,382.664774
1.142857,7,382.695651
1.095238,5,382.7146
1.142857,7,382.743563
1.095238,5,382.763512
1.071429,4,382.78246
1.071429,4,382.800404
-9.714286,13,382.850237
1.071429,4,382.868227
1.071429,4,382.887178
1.095238,5,382.910118
1.095238,5,382.933056
1.071429,4,382.953002
1.238095,11,382.993854
1.095238,5,383.014837
1.071429,4,383.031753
1.071429,4,383.048779
1.095238,5,383.071031
1.095238,5,383.094965
1.166667,8,383.130871
1.190476,9,383.168903
1.190476,9,383.203809
-0.833333,8,383.437933
1.142857,7,383.468606
1.071429,4,383.485707
-0.738095,12,383.537799
1.071429,4,383.554792
1.214286,10,383.597639
1.071429,4,383.616588
1.190476,9,383.655484
1.142857,7,383.686517
1.190476,9,383.726047
1.142857,7,383.750933
1.095238,5,383.771877
-0.928571,4,383.792821
-0.738095,12,383.838736
1.071429,4,383.857648
1.119048,6,383.883618
1.071429,4,383.902574
1.142857,7,383.93448
1.095238,5,383.955386
1.238095,11,384.001263
1.071429,4,384.019532
1.071429,4,384.03841
1.190476,9,384.077286
1.095238,5,384.099228
1.166667,8,384.131126
1.095238,5,384.152889
-0.857143,7,384.183914
1.095238,5,384.206853
1.071429,4,384.225633
1.071429,4,384.241104
1.095238,5,384.264385
1.166667,8,384.299294
1.071429,4,384.318323
1.095238,5,384.340265
1.095238,5,384.365201
1.238095,11,384.411999
1.071429,4,384.430513
1.095238,5,384.452517
-0.857143,7,384.48836
1.071429,4,384.507273
1.095238,5,384.533236
1.333333,15,384.802108
1.190476,9,384.850013
-9.761905,11,384.897851
1.071429,4,384.917833
1.095238,5,384.940774
1.071429,4,384.962679
1.214286,10,385.01454
1.071429,4,385.03696
1.214286,10,385.079845
1.285714,13,385.131602
1.071429,4,385.150548
1.071429,4,385.169461
1.095238,5,385.190443
1.095238,5,385.216369
1.071429,4,385.235295
1.214286,10,385.280165
1.071429,4,385.300111
1.166667,8,385.336015
1.238095,11,385.381204
1.071429,4,385.398872
1.095238,5,385.419856
1.166667,8,385.45477
1.071429,4,385.47068
1.119048,6,385.495173
1.071429,4,385.512063
-9.666667,15,385.5729
1.261905,12,385.623802
1.071429,4,385.644708
1.166667,8,385.689621
1.071429,4,385.710976
1.190476,9,385.7486
1.071429,4,385.767167
1.071429,4,385.787078
1.095238,5,385.810018
1.190476,9,385.846918
1.095238,5,385.868859
1.261905,12,386.118767
1.166667,8,386.151858
1.095238,5,386.174051
1.190476,9,386.213207
1.071429,4,386.233679
1.071429,4,386.253254
