#{"t_start": 1631273319.9714222, "env_id": null}
r,l,t 
1.095238,5,866.573517
1.071429,4,866.592466
1.095238,5,866.614406
1.095238,5,866.637346
1.095238,5,866.659286
1.190476,9,866.696187
1.142857,7,866.725113
1.166667,8,866.759023
1.095238,5,866.778991
1.238095,11,866.820914
1.142857,7,866.850839
1.095238,5,866.872781
1.119048,6,866.896606
1.119048,6,866.918549
1.238095,11,866.962428
1.119048,6,866.989356
1.285714,13,867.043211
1.238095,11,867.088092
1.095238,5,867.111032
1.119048,6,867.137959
1.095238,5,867.159901
1.166667,8,867.193801
1.214286,10,867.438326
1.095238,5,867.460514
1.142857,7,867.486883
1.119048,6,867.51081
1.095238,5,867.533746
1.095238,5,867.555687
1.095238,5,867.578626
1.071429,4,867.597579
1.119048,6,867.624504
1.071429,4,867.642455
1.095238,5,867.665358
1.095238,5,867.689332
-0.761905,11,867.736204
1.071429,4,867.755154
1.166667,8,867.785643
1.071429,4,867.802597
1.071429,4,867.820549
1.095238,5,867.841493
1.071429,4,867.860442
1.309524,14,867.913095
1.261905,12,867.960108
1.095238,5,867.979057
1.166667,8,868.011199
1.071429,4,868.029405
1.190476,9,868.066629
1.071429,4,868.082968
1.071429,4,868.099923
1.071429,4,868.116916
1.119048,6,868.139816
1.071429,4,868.15676
1.119048,6,868.180716
1.071429,4,868.197922
1.238095,11,868.243792
1.190476,9,868.280707
1.214286,10,868.321586
1.095238,5,868.34453
1.119048,6,868.371413
-0.833333,8,868.404326
1.190476,9,868.44023
1.166667,8,868.474139
1.095238,5,868.692115
1.166667,8,868.72505
1.071429,4,868.743002
1.261905,12,868.793658
1.095238,5,868.817596
1.142857,7,868.843178
1.261905,12,868.888022
1.214286,10,868.929279
1.238095,11,868.976154
1.095238,5,868.999092
1.095238,5,869.021336
1.095238,5,869.040286
1.166667,8,869.071241
1.071429,4,869.088199
1.214286,10,869.128088
1.238095,11,869.168942
1.071429,4,869.186893
1.166667,8,869.217849
1.095238,5,869.239793
1.095238,5,869.261851
1.071429,4,869.279803
-0.857143,7,869.309758
1.095238,5,869.328708
1.095238,5,869.350689
1.071429,4,869.366646
1.261905,12,869.411824
1.071429,4,869.428779
1.119048,6,869.45722
1.071429,4,869.474139
1.071429,4,869.490096
1.214286,10,869.528992
1.095238,5,869.552312
1.142857,7,869.582506
1.142857,7,869.613425
1.095238,5,869.636362
1.071429,4,869.655328
1.071429,4,869.672268
1.071429,4,869.691215
1.190476,9,869.728119
1.095238,5,869.944273
1.166667,8,869.978187
1.071429,4,869.998134
1.071429,4,870.018089
1.095238,5,870.038026
1.095238,5,870.060965
1.238095,11,870.107841
1.119048,6,870.132773
-0.738095,12,870.182638
1.071429,4,870.202586
1.119048,6,870.230513
1.119048,6,870.257441
1.238095,11,870.303318
1.071429,4,870.322266
1.071429,4,870.341215
1.166667,8,870.375124
-0.904762,5,870.400021
1.166667,8,870.434928
1.214286,10,870.480805
1.071429,4,870.49975
1.238095,11,870.54228
1.166667,8,870.575192
1.166667,8,870.605463
1.142857,7,870.632285
1.071429,4,870.650061
-0.880952,6,870.677118
1.238095,11,870.718049
1.119048,6,870.74095
1.095238,5,870.761894
1.071429,4,870.778886
1.071429,4,870.794846
1.095238,5,870.815788
1.071429,4,870.832745
1.071429,4,870.850678
1.190476,9,870.8876
1.190476,9,870.924497
1.261905,12,870.974365
1.261905,12,871.022198
1.095238,5,871.242845
1.071429,4,871.261754
-0.904762,5,871.28669
1.095238,5,871.30863
-0.761905,11,871.352473
1.095238,5,871.374601
1.095238,5,871.394465
1.119048,6,871.418924
1.238095,11,871.461136
1.071429,4,871.477093
1.214286,10,871.517984
1.119048,6,871.543634
1.261905,12,871.595497
1.071429,4,871.614448
1.071429,4,871.632396
-0.833333,8,871.6683
1.095238,5,871.691241
1.071429,4,871.709191
-9.738095,12,871.757064
1.142857,7,871.78799
1.071429,4,871.805936
1.095238,5,871.824888
1.071429,4,871.841197
1.071429,4,871.857189
1.071429,4,871.874048
1.190476,9,871.9116
1.309524,14,871.968672
1.214286,10,872.010551
-0.785714,10,872.054434
1.190476,9,872.092332
1.190476,9,872.132227
1.071429,4,872.15114
1.214286,10,872.194024
1.095238,5,872.216963
1.190476,9,872.259848
1.095238,5,872.283785
1.214286,10,872.522334
1.190476,9,872.55707
-0.785714,10,872.597628
1.119048,6,872.62554
1.238095,11,872.669522
1.142857,7,872.696488
1.095238,5,872.720424
1.095238,5,872.743421
1.095238,5,872.767364
1.095238,5,872.789321
1.095238,5,872.811239
1.071429,4,872.830189
1.190476,9,872.869049
1.071429,4,872.888994
1.142857,7,872.921907
-0.904762,5,872.945662
1.095238,5,872.967603
-0.785714,10,873.006455
-0.904762,5,873.027384
1.071429,4,873.04334
1.119048,6,873.068273
1.142857,7,873.097198
1.071429,4,873.116148
1.119048,6,873.14108
1.166667,8,873.173986
1.190476,9,873.209895
1.095238,5,873.229843
1.071429,4,873.245805
1.214286,10,873.282699
1.214286,10,873.323609
-0.809524,9,873.361232
-0.714286,13,873.412136
1.071429,4,873.429051
1.071429,4,873.446006
1.190476,9,873.478918
1.238095,11,873.522239
1.095238,5,873.545176
1.095238,5,873.567116
1.071429,4,873.586066
1.095238,5,873.805815
1.071429,4,873.831746
1.095238,5,873.856086
1.071429,4,873.87501
-0.809524,9,873.911602
1.166667,8,873.944504
1.261905,12,873.995374
-0.833333,8,874.030283
-0.785714,10,874.075163
1.071429,4,874.093112
1.071429,4,874.112061
1.095238,5,874.135959
1.095238,5,874.159933
1.119048,6,874.182832
1.119048,6,874.205771
1.095238,5,874.227712
1.119048,6,874.252658
1.166667,8,874.283926
1.071429,4,874.302491
1.261905,12,874.352358
1.071429,4,874.370804
1.238095,11,874.417683
1.071429,4,874.436632
-0.857143,7,874.468507
1.190476,9,874.505407
1.190476,9,874.546298
1.071429,4,874.56824
1.071429,4,874.587294
1.190476,9,874.623037
1.071429,4,874.63742
1.095238,5,874.658364
1.142857,7,874.688284
1.142857,7,874.718342
1.071429,4,874.738291
1.119048,6,874.763294
-0.785714,10,874.804184
1.166667,8,874.836099
1.214286,10,874.876381
1.071429,4,874.894896
1.238095,11,875.135194
1.261905,12,875.184966
1.071429,4,875.204527
1.119048,6,875.230458
1.095238,5,875.254356
1.190476,9,875.298239
1.071429,4,875.318105
1.214286,10,875.358348
-0.785714,10,875.400234
1.214286,10,875.442122
1.095238,5,875.464065
1.095238,5,875.486965
1.238095,11,875.526859
1.095238,5,875.548269
1.190476,9,875.583438
1.071429,4,875.600749
1.095238,5,875.620959
1.071429,4,875.635898
1.119048,6,875.660831
1.238095,11,875.701834
1.071429,4,875.719296
1.071429,4,875.737616
1.095238,5,875.759669
1.071429,4,875.777912
1.095238,5,875.799562
1.095238,5,875.822496
1.095238,5,875.843446
1.190476,9,875.876272
1.095238,5,875.896219
1.071429,4,875.913173
1.119048,6,875.939103
1.071429,4,875.956408
-0.857143,7,875.988323
1.095238,5,876.008269
1.238095,11,876.052955
1.214286,10,876.094879
1.238095,11,876.14072
1.095238,5,876.166049
1.071429,4,876.380424
1.071429,4,876.398696
-0.880952,6,876.427617
1.142857,7,876.458537
1.095238,5,876.481341
1.095238,5,876.503283
1.095238,5,876.526221
1.095238,5,876.548502
1.071429,4,876.567451
1.214286,10,876.609343
1.309524,14,876.667184
1.071429,4,876.685136
1.238095,11,876.732013
1.071429,4,876.749963
-9.666667,15,876.80582
1.095238,5,876.825723
1.142857,7,876.854645
1.285714,13,876.907929
1.071429,4,876.923887
1.095238,5,876.944671
1.095238,5,876.964839
1.095238,5,876.985787
1.071429,4,877.003009
1.071429,4,877.022513
1.071429,4,877.040463
1.190476,9,877.073337
1.261905,12,877.121209
1.071429,4,877.139161
1.071429,4,877.159195
1.071429,4,877.179142
1.238095,11,877.223896
1.071429,4,877.240196
1.071429,4,877.257899
1.214286,10,877.298481
1.261905,12,877.345169
1.238095,11,877.392005
1.190476,9,877.424917
1.119048,6,877.645428
1.309524,14,877.700213
1.214286,10,877.742691
1.166667,8,877.776767
1.238095,11,877.81969
1.142857,7,877.849864
1.095238,5,877.87077
1.095238,5,877.890755
1.071429,4,877.909704
-0.928571,4,877.93164
1.238095,11,877.978527
1.071429,4,877.997431
1.071429,4,878.015422
1.119048,6,878.051287
1.190476,9,878.089237
1.166667,8,878.119788
1.214286,10,878.160036
1.071429,4,878.179097
1.095238,5,878.201038
1.095238,5,878.222913
1.119048,6,878.248807
-0.809524,9,878.287703
1.071429,4,878.306689
-0.833333,8,878.343553
1.071429,4,878.36749
-9.571429,19,878.540028
1.142857,7,878.613831
-0.809524,9,878.678692
1.095238,5,878.721543
1.071429,4,878.758445
1.166667,8,878.811303
1.190476,9,878.85319
1.214286,10,878.901062
1.095238,5,878.925996
1.071429,4,878.946939
1.071429,4,878.966886
1.285714,13,879.374796
1.095238,5,879.402721
-0.833333,8,879.448598
1.095238,5,879.484502
1.142857,7,879.516455
1.261905,12,879.56728
1.238095,11,879.61216
1.238095,11,879.659704
1.119048,6,879.683641
-0.785714,10,879.824266
1.261905,12,879.876127
1.166667,8,879.911032
1.166667,8,879.949362
1.142857,7,879.980246
1.095238,5,880.003238
1.285714,13,880.059071
1.071429,4,880.079017
1.095238,5,880.10395
1.071429,4,880.12421
1.214286,10,880.164679
1.071429,4,880.183628
1.071429,4,880.202997
1.095238,5,880.225514
-0.785714,10,880.267367
1.095238,5,880.291304
1.166667,8,880.326425
1.071429,4,880.348365
1.095238,5,880.369493
1.071429,4,880.387486
1.214286,10,880.428382
1.071429,4,880.445329
1.071429,4,880.464279
1.095238,5,880.487218
1.071429,4,880.506128
1.166667,8,880.538043
1.071429,4,880.558028
-0.809524,9,880.594892
1.238095,11,880.849639
1.214286,10,880.893484
-0.928571,4,880.917419
-0.833333,8,880.955328
1.238095,11,881.00319
1.119048,6,881.035105
1.190476,9,881.079984
1.095238,5,881.108861
1.119048,6,881.141773
1.166667,8,881.185655
1.095238,5,881.213927
1.095238,5,881.241613
1.238095,11,881.29237
1.214286,10,881.341238
1.095238,5,881.362125
1.095238,5,881.38536
1.238095,11,881.434571
1.095238,5,881.456562
1.071429,4,881.475029
1.071429,4,881.493415
1.119048,6,881.520168
1.238095,11,881.567468
-0.714286,13,881.625268
1.214286,10,881.664382
-0.785714,10,881.710517
1.071429,4,881.729008
1.261905,12,881.776886
1.071429,4,881.795844
-0.904762,5,881.821728
1.071429,4,881.839679
1.190476,9,881.880702
1.166667,8,881.917196
1.071429,4,881.937142
1.071429,4,881.961082
1.190476,9,882.000013
1.238095,11,882.27102
1.214286,10,882.31187
1.261905,12,882.360602
1.071429,4,882.377826
1.095238,5,882.399549
1.119048,6,882.426476
1.071429,4,882.443342
1.095238,5,882.465657
1.071429,4,882.484606
1.071429,4,882.503667
1.119048,6,882.530223
1.095238,5,882.552171
1.095238,5,882.5751
1.095238,5,882.598044
-0.880952,6,882.625967
1.119048,6,882.647867
1.071429,4,882.664822
1.309524,14,882.72167
1.285714,13,882.778874
1.190476,9,882.814423
1.119048,6,882.83736
1.095238,5,882.859299
1.119048,6,882.884732
1.071429,4,882.900635
1.071429,4,882.917589
1.095238,5,882.937696
1.071429,4,882.955648
1.190476,9,882.994011
1.071429,4,883.01217
1.095238,5,883.03574
1.190476,9,883.074635
1.119048,6,883.101561
1.142857,7,883.131625
1.071429,4,883.147582
1.071429,4,883.164536
1.095238,5,883.185481
1.071429,4,883.203522
1.071429,4,883.222286
1.095238,5,883.244227
1.142857,7,883.270824
1.095238,5,883.296754
1.214286,10,883.562179
1.095238,5,883.585044
1.095238,5,883.607964
1.095238,5,883.628986
1.142857,7,883.658943
1.071429,4,883.677894
1.238095,11,883.724767
1.071429,4,883.744714
1.095238,5,883.768651
1.214286,10,883.812539
1.095238,5,883.836435
1.095238,5,883.861366
1.095238,5,883.884338
1.095238,5,883.908271
1.095238,5,883.933211
1.119048,6,883.959105
-0.857143,7,883.992052
1.190476,9,884.031909
1.071429,4,884.054846
1.071429,4,884.072093
1.214286,10,884.119169
1.190476,9,884.161996
1.142857,7,884.193086
1.190476,9,884.23355
1.071429,4,884.253481
1.309524,14,884.317277
1.238095,11,884.368129
1.214286,10,884.407989
1.190476,9,884.44579
1.095238,5,884.469725
1.142857,7,884.500642
1.119048,6,884.527574
1.190476,9,884.567465
1.071429,4,884.584116
1.166667,8,884.61603
1.095238,5,884.636974
1.071429,4,884.654236
1.071429,4,884.672614
-0.761905,11,884.954948
1.190476,9,884.995327
1.071429,4,885.016772
1.142857,7,885.049683
1.190476,9,885.090545
1.071429,4,885.112515
1.071429,4,885.130432
1.095238,5,885.153818
1.238095,11,885.204203
1.142857,7,885.238122
1.071429,4,885.258064
1.071429,4,885.278011
1.166667,8,885.309886
1.142857,7,885.33785
-0.833333,8,885.373715
1.095238,5,885.395656
1.166667,8,885.429566
1.119048,6,885.455977
1.166667,8,885.490957
1.119048,6,885.517884
1.214286,10,885.558145
1.119048,6,885.582628
1.071429,4,885.600617
1.095238,5,885.622521
1.071429,4,885.639476
1.238095,11,885.687348
1.119048,6,885.715273
1.166667,8,885.751177
1.214286,10,885.790851
1.071429,4,885.809799
1.071429,4,885.828117
1.095238,5,885.848687
1.071429,4,885.863685
1.071429,4,885.881639
1.071429,4,885.899589
1.095238,5,885.923487
1.095238,5,885.945429
1.071429,4,885.96338
1.071429,4,885.981371
1.190476,9,886.016273
1.071429,4,886.034231
1.142857,7,886.061159
1.071429,4,886.284829
1.214286,10,886.33131
1.071429,4,886.350209
1.238095,11,886.395823
1.142857,7,886.42675
1.095238,5,886.448684
1.261905,12,886.494807
1.190476,9,886.533077
-0.785714,10,886.575785
1.214286,10,886.620664
1.142857,7,886.652584
1.166667,8,886.687488
1.119048,6,886.715411
1.238095,11,886.76229
1.119048,6,886.788221
1.071429,4,886.807169
1.261905,12,886.861017
1.095238,5,886.883961
-0.857143,7,886.914878
-0.833333,8,886.950744
1.071429,4,886.968733
1.071429,4,886.986686
1.095238,5,887.008629
1.071429,4,887.02355
1.095238,5,887.046489
1.071429,4,887.063443
1.119048,6,887.091369
1.095238,5,887.113309
1.095238,5,887.133918
1.071429,4,887.151911
1.071429,4,887.169859
1.071429,4,887.189807
1.119048,6,887.215699
1.071429,4,887.234648
1.071429,4,887.254595
1.095238,5,887.280529
1.071429,4,887.300473
1.119048,6,887.33139
-0.833333,8,887.369293
1.142857,7,887.401983
1.095238,5,887.645122
1.095238,5,887.668072
1.166667,8,887.703927
1.214286,10,887.745667
1.119048,6,887.769453
1.285714,13,887.832689
1.071429,4,887.849291
1.071429,4,887.869244
1.166667,8,887.900264
1.071429,4,887.919127
1.190476,9,887.956953
1.071429,4,887.978253
1.071429,4,887.996428
-0.833333,8,888.02934
1.119048,6,888.05429
1.238095,11,888.097077
1.071429,4,888.114037
1.095238,5,888.136408
1.166667,8,888.171439
1.119048,6,888.198368
1.142857,7,888.23231
1.095238,5,888.256253
1.190476,9,888.310104
-0.761905,11,888.355946
1.095238,5,888.38085
1.190476,9,888.42317
1.190476,9,888.469013
1.190476,9,888.507991
1.166667,8,888.551909
1.119048,6,888.584787
1.095238,5,888.612714
1.071429,4,888.633689
1.166667,8,888.673548
1.119048,6,888.699518
1.071429,4,888.718429
1.071429,4,888.737378
1.071429,4,888.756362
1.071429,4,888.775277
1.166667,8,888.810221
1.071429,4,889.030532
1.071429,4,889.045347
1.214286,10,889.084352
1.095238,5,889.107292
1.071429,4,889.128845
1.095238,5,889.149788
-0.785714,10,889.194668
-0.904762,5,889.220599
1.285714,13,889.272815
1.095238,5,889.296759
-0.833333,8,889.335739
1.095238,5,889.359218
1.238095,11,889.406304
1.095238,5,889.429243
1.071429,4,889.447195
1.166667,8,889.483104
1.071429,4,889.501055
1.214286,10,889.540948
1.214286,10,889.583833
1.166667,8,889.619724
1.071429,4,889.64063
1.071429,4,889.662571
1.190476,9,889.707451
-0.857143,7,889.74042
1.119048,6,889.766466
-0.857143,7,889.797382
1.190476,9,889.835283
1.095238,5,889.857224
1.238095,11,889.902102
1.285714,13,889.955922
1.071429,4,889.974908
1.071429,4,889.995814
1.071429,4,890.012803
1.095238,5,890.035708
-0.857143,7,890.066626
1.119048,6,890.090561
-0.809524,9,890.131452
1.071429,4,890.151273
1.095238,5,890.376087
-0.857143,7,890.407289
1.095238,5,890.431512
1.071429,4,890.449401
1.166667,8,890.482326
1.238095,11,890.524678
1.071429,4,890.54263
1.261905,12,890.590993
1.119048,6,890.617924
1.142857,7,890.647801
1.095238,5,890.666751
1.071429,4,890.684702
1.071429,4,890.702655
1.166667,8,890.737601
1.119048,6,890.763492
1.071429,4,890.783439
1.261905,12,890.834323
1.214286,10,890.877211
1.095238,5,890.900272
1.071429,4,890.917187
-0.809524,9,890.956213
1.238095,11,891.002976
1.071429,4,891.021925
1.309524,14,891.08173
1.071429,4,891.100677
1.238095,11,891.149509
1.285714,13,891.20137
1.071429,4,891.222353
1.071429,4,891.241264
1.071429,4,891.2652
1.095238,5,891.288375
1.119048,6,891.314296
